Longitude,Latitude,PB_Cetin_Uncorr_Strain,PB_IandY_Uncorr_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-123.672,43.206,9.98E-03,6.19E-03,3.104294173,3.124198013
-123.635,43.206,8.40E-03,6.72E-03,2.572541367,2.87441181
-123.598,43.206,8.81E-03,5.25E-03,2.121704395,2.647301363
-123.561,43.207,7.21E-03,0.005758048,1.739961026,2.438104154
-124.041,43.23,1.21E-02,1.26E-02,14.92572188,7.4846777
-124.004,43.231,1.26E-02,1.13E-02,12.73160127,6.738426021
-123.967,43.231,1.30E-02,1.20E-02,10.98322966,6.135917719
-123.931,43.231,0.011341798,1.05E-02,9.539312492,5.629231981
-123.894,43.232,1.17E-02,9.06E-03,8.240238928,5.158643956
-123.857,43.232,1.00E-02,9.56E-03,7.146766304,4.754523936
-123.82,43.232,1.04E-02,8.05E-03,6.211748643,4.397708395
-123.783,43.232,0.010767568,8.57E-03,5.288074278,4.037680121
-123.746,43.233,9.18E-03,7.13E-03,4.440248841,3.69955379
-123.709,43.233,9.60E-03,7.68E-03,3.700106534,3.385271727
-123.672,43.233,8.03E-03,6.24E-03,3.074187313,3.107740141
-123.635,43.233,8.44E-03,6.78E-03,2.54561027,2.860295559
-123.598,43.233,8.86E-03,0.005306112,2.091416635,2.630158329
-123.561,43.234,7.23E-03,0.00577784,1.722377746,2.427442348
-124.042,43.257,1.21E-02,1.26E-02,14.94156617,7.506638011
-124.005,43.258,1.26E-02,1.14E-02,12.72683429,6.744738148
-123.968,43.258,0.011018226,1.00E-02,10.94272451,6.120137849
-123.931,43.258,1.14E-02,1.06E-02,9.461824471,5.597455825
-123.894,43.259,1.17E-02,9.11E-03,8.199048669,5.138575933
-123.857,43.259,1.01E-02,9.61E-03,7.095642771,4.730856241
-123.82,43.259,0.010424229,8.10E-03,6.152820437,4.370260998
-123.783,43.259,1.08E-02,8.63E-03,5.24263552,4.013441281
-123.746,43.26,9.23E-03,7.19E-03,4.393633355,3.674648793
-123.783,43.259,1.08E-02,8.63E-03,5.24263552,4.013441281
-123.746,43.26,9.23E-03,7.19E-03,4.393633355,3.674648793
-123.709,43.26,9.65E-03,7.74E-03,3.664224471,3.367641904
-123.672,43.26,8.07E-03,6.29E-03,3.035894609,3.087646196
-123.635,43.26,8.49E-03,6.83E-03,2.516032482,2.844454761
-123.598,43.261,8.90E-03,5.35E-03,2.060724412,2.612534705
-123.561,43.261,7.27E-03,5.81E-03,1.707329949,2.418398699
-124.042,43.284,1.22E-02,1.27E-02,14.86182001,7.476111757
-124.005,43.285,1.26E-02,1.14E-02,12.66066133,6.716358793
-123.968,43.285,1.11E-02,1.01E-02,10.90849404,6.098364526
-123.931,43.285,1.14E-02,1.06E-02,9.401754838,5.565087911
-123.894,43.286,1.18E-02,9.17E-03,8.023164592,5.0725369
-123.857,43.286,1.01E-02,9.66E-03,6.972516564,4.685341162
-123.82,43.286,1.05E-02,8.15E-03,6.124619884,4.35523575
-123.783,43.286,1.08E-02,8.68E-03,5.199612294,3.992344118
-123.747,43.287,9.28E-03,7.25E-03,4.352556485,3.652495579
-123.71,43.287,9.67E-03,7.77E-03,3.656617236,3.35992522
-123.673,43.287,8.11E-03,6.33E-03,3.011036726,3.072686144
-123.636,43.287,8.52E-03,6.86E-03,2.490700323,2.830575368
-123.599,43.288,8.90E-03,5.35E-03,2.061579702,2.610490663
-123.562,43.288,7.28E-03,5.82E-03,1.698190313,2.411686347
-124.043,43.311,1.22E-02,1.28E-02,14.7762998,7.434792868
-124.006,43.312,1.27E-02,1.15E-02,12.63115313,6.689495231
-123.969,43.312,1.11E-02,1.01E-02,10.86326132,6.072927701
-123.932,43.312,0.011459549,1.07E-02,9.386226072,5.550461371
-123.895,43.313,1.18E-02,9.21E-03,8.106747244,5.088957971
-123.858,43.313,1.02E-02,9.71E-03,6.94308304,4.663236877
-123.821,43.313,1.05E-02,8.18E-03,6.116124144,4.345817212
-123.784,43.313,1.09E-02,8.72E-03,5.170269415,3.978503044
-123.747,43.314,9.31E-03,7.28E-03,4.329927262,3.638979646
-123.71,43.314,9.72E-03,7.83E-03,3.612384587,3.338125954
-123.673,43.314,8.15E-03,6.37E-03,2.990332685,3.059278151
-123.636,43.314,8.55E-03,6.90E-03,2.471618088,2.81799507
-123.599,43.315,8.93E-03,5.38E-03,2.038888069,2.596674838
-123.562,43.315,7.30E-03,5.84E-03,1.686074011,2.404078336
-124.043,43.338,1.23E-02,1.29E-02,14.5885831,7.348702208
-124.006,43.339,1.28E-02,1.16E-02,12.49287069,6.623957108
-123.969,43.339,1.12E-02,1.02E-02,10.7599336,6.02078978
-123.932,43.339,1.15E-02,1.08E-02,9.305192149,5.510976534
-123.895,43.34,1.19E-02,9.28E-03,7.934794243,5.018696919
-123.858,43.34,1.02E-02,9.77E-03,6.973547714,4.662434912
-123.821,43.34,1.05E-02,8.23E-03,6.075167617,4.321318221
-123.784,43.34,1.09E-02,8.77E-03,5.142238565,3.962154771
-123.747,43.341,9.35E-03,7.34E-03,4.28608029,3.618916056
-123.71,43.341,9.76E-03,7.88E-03,3.578406523,3.321943027
-123.673,43.341,8.18E-03,6.42E-03,2.959650406,3.041763561
-123.636,43.341,8.58E-03,6.94E-03,2.451856928,2.805445237
-123.599,43.342,8.94E-03,5.39E-03,2.035079054,2.592509961
-123.562,43.342,7.31E-03,5.86E-03,1.678560629,2.398333964
-124.044,43.365,1.24E-02,1.10E-02,14.4153153,7.251271966
-124.007,43.366,1.28E-02,1.17E-02,12.41700083,6.569252698
-123.97,43.366,1.12E-02,1.03E-02,10.72280472,5.98870671
-123.933,43.366,1.16E-02,1.08E-02,9.265192284,5.480511965
-123.896,43.367,1.19E-02,9.33E-03,8.026372638,5.034536783
-123.859,43.367,1.02E-02,9.81E-03,6.881132875,4.622608813
-123.822,43.367,1.05E-02,8.26E-03,6.065320407,4.312762178
-123.785,43.367,1.10E-02,8.81E-03,5.115617519,3.946259107
-123.747,43.368,9.39E-03,7.39E-03,4.247623746,3.595490637
-123.71,43.368,9.81E-03,7.94E-03,3.53943419,3.301408393
-123.673,43.368,8.22E-03,6.47E-03,2.932626177,3.025515064
-123.636,43.368,8.60E-03,6.95E-03,2.432260629,2.792851851
-123.599,43.369,8.95E-03,5.40E-03,2.022795652,2.584280892
-123.562,43.369,7.32E-03,5.87E-03,1.666531855,2.390665843
-124.007,43.393,1.29E-02,1.18E-02,12.29075975,6.492027657
-123.97,43.393,0.011271555,1.04E-02,10.62022897,5.933536232
-123.933,43.393,1.16E-02,1.09E-02,9.211589361,5.443121797
-123.896,43.394,1.19E-02,9.39E-03,7.971271431,5.003635698
-123.859,43.394,1.03E-02,9.86E-03,6.826781098,4.593465688
-123.822,43.394,1.06E-02,8.32E-03,6.016644993,4.289771391
-123.785,43.394,1.10E-02,8.87E-03,5.061055476,3.920824921
-123.748,43.395,9.42E-03,7.43E-03,4.228711544,3.584249822
-123.711,43.395,9.84E-03,7.97E-03,3.525495319,3.290964893
-123.674,43.395,8.24E-03,6.48E-03,2.927620864,3.019810356
-123.637,43.395,8.60E-03,6.95E-03,2.429314489,2.787859467
-123.6,43.396,8.96E-03,5.40E-03,2.013901789,2.577134579
-123.563,43.396,7.34E-03,5.88E-03,1.657831887,2.385544124
-124.008,43.42,1.30E-02,0.011933239,12.20567118,6.434099878
-123.97,43.42,1.13E-02,1.05E-02,10.52173926,5.875141227
-123.933,43.42,0.011659744,1.10E-02,9.128026159,5.40173642
-123.896,43.421,1.20E-02,9.44E-03,7.928679212,4.976624021
-123.859,43.421,1.03E-02,9.91E-03,6.799885353,4.573613541
-123.822,43.421,1.06E-02,8.36E-03,6.003125597,4.27776504
-123.785,43.421,9.04E-03,8.93E-03,5.021347012,3.901072129
-123.748,43.422,9.46E-03,7.49E-03,4.187115282,3.562822401
-123.711,43.422,9.88E-03,6.02E-03,3.486536983,3.271072395
-123.674,43.422,8.24E-03,6.49E-03,2.914523388,3.00652141
-123.637,43.422,8.61E-03,6.97E-03,2.415662182,2.776210718
-123.6,43.423,8.97E-03,5.42E-03,2.004641797,2.570672936
-123.563,43.423,7.34E-03,5.88E-03,1.659974848,2.384616494
-123.526,43.423,7.68E-03,4.31E-03,1.375390726,2.222624426
-124.008,43.447,1.11E-02,1.00E-02,12.06768221,6.359675167
-123.971,43.447,1.14E-02,1.05E-02,10.48975649,5.846298265
-123.934,43.447,1.17E-02,9.02E-03,9.128860601,5.386860924
-123.897,43.448,1.00E-02,9.51E-03,7.786174805,4.922614681
-123.86,43.448,1.03E-02,9.96E-03,6.863433908,4.58649591
-123.823,43.448,1.06E-02,8.41E-03,5.97573814,4.260410171
-123.786,43.448,9.06E-03,8.96E-03,5.012460606,3.893649862
-123.748,43.449,9.50E-03,7.53E-03,4.161542061,3.54874358
-123.711,43.449,9.91E-03,6.06E-03,3.465452069,3.257721847
-123.674,43.449,8.26E-03,6.51E-03,2.904395414,2.99794934
-123.637,43.449,8.63E-03,6.98E-03,2.408436028,2.770467423
-123.6,43.45,8.97E-03,5.41E-03,1.99897629,2.564554101
-123.563,43.45,7.33E-03,5.87E-03,1.66033935,2.381241673
-123.526,43.45,7.70E-03,0.004320392,1.370094253,2.218829426
-124.008,43.474,1.11E-02,0.010123813,11.97275426,6.303789595
-123.971,43.474,1.14E-02,1.06E-02,10.41040392,5.799511777
-123.934,43.474,1.17E-02,9.08E-03,9.071463877,5.356335846
-123.897,43.475,0.010042035,9.54E-03,7.887797216,4.944821598
-123.86,43.475,0.010359438,8.00E-03,6.846761527,4.5724009
-123.823,43.475,1.07E-02,8.44E-03,5.962541237,4.248633715
-123.786,43.475,9.10E-03,7.01E-03,4.979742975,3.875899385
-123.749,43.476,9.52E-03,7.57E-03,4.148806732,3.540415955
-123.712,43.476,9.89E-03,6.04E-03,3.486698036,3.265618589
-123.675,43.476,8.26E-03,6.50E-03,2.91118832,2.999757969
-123.638,43.476,8.62E-03,6.97E-03,2.422754871,2.775909759
-123.6,43.477,8.98E-03,5.42E-03,1.994775597,2.560610443
-123.563,43.477,7.34E-03,5.87E-03,1.655437159,2.37848534
-123.526,43.477,7.69E-03,4.31E-03,1.368945969,2.217483066
-124.009,43.501,1.12E-02,1.02E-02,11.94542473,6.268501892
-123.972,43.501,1.15E-02,1.07E-02,10.39795562,5.781237813
-123.935,43.501,1.18E-02,9.13E-03,9.06821303,5.344356044
-123.898,43.502,1.01E-02,9.58E-03,7.870313759,4.928755939
-123.86,43.502,1.04E-02,8.04E-03,6.825557834,4.557437251
-123.823,43.502,1.07E-02,8.50E-03,5.914555435,4.225146711
-123.786,43.502,9.13E-03,7.05E-03,4.953377299,3.86249897
-123.749,43.503,9.54E-03,7.59E-03,4.139174379,3.532037968
-123.712,43.503,9.90E-03,6.05E-03,3.476519785,3.256883714
-123.675,43.503,8.27E-03,6.51E-03,2.908936239,2.996826848
-123.638,43.503,8.62E-03,6.97E-03,2.422174618,2.774074541
-123.601,43.504,8.97E-03,5.41E-03,2.008513162,2.566959974
-123.564,43.504,7.32E-03,5.86E-03,1.672386186,2.386097303
-123.527,43.504,7.67E-03,4.29E-03,1.383670872,2.225655186
-124.009,43.528,1.12E-02,1.03E-02,11.86255854,6.226272888
-123.972,43.528,0.011494667,1.07E-02,10.34124933,5.750152977
-123.935,43.528,1.18E-02,9.17E-03,8.906234881,5.283849917
-123.898,43.529,1.01E-02,9.64E-03,7.829367977,4.907724319
-123.861,43.529,1.04E-02,8.08E-03,6.806657719,4.544935197
-123.824,43.529,1.07E-02,8.51E-03,5.934857804,4.230456534
-123.787,43.529,9.15E-03,7.08E-03,4.950937716,3.858395784
-123.749,43.53,9.55E-03,7.59E-03,4.13890182,3.529056282
-123.712,43.53,9.90E-03,6.05E-03,3.484277302,3.259389551
-123.675,43.53,8.25E-03,6.50E-03,2.911686775,2.996893943
-123.638,43.53,8.62E-03,6.96E-03,2.430030793,2.777144014
-123.601,43.531,8.96E-03,5.39E-03,2.025336205,2.573216649
-123.564,43.531,7.32E-03,5.85E-03,1.667753385,2.382283313
-123.527,43.531,7.67E-03,4.28E-03,1.386072152,2.226998356
-124.01,43.555,1.12E-02,1.03E-02,11.79883287,6.19034235
-123.973,43.555,0.0115211,1.08E-02,10.31794591,5.725519908
-123.936,43.555,1.18E-02,9.20E-03,8.907803936,5.272727085
-123.898,43.556,0.01013401,9.67E-03,7.697088176,4.859383685
-123.861,43.556,0.010434113,8.11E-03,6.765986658,4.525948751
-123.824,43.556,1.08E-02,8.56E-03,5.892748924,4.209663079
-123.787,43.557,9.16E-03,7.10E-03,4.952698351,3.857516042
-123.75,43.557,9.53E-03,7.58E-03,4.159979251,3.536486544
-123.713,43.557,9.89E-03,6.03E-03,3.502303484,3.265477781
-123.676,43.557,8.25E-03,6.48E-03,2.926724654,3.002908387
-123.638,43.557,8.61E-03,6.96E-03,2.434580987,2.778332083
-123.601,43.558,8.97E-03,5.41E-03,2.018050368,2.569446025
-123.564,43.558,7.32E-03,5.85E-03,1.679736816,2.388445522
-123.527,43.558,7.66E-03,4.27E-03,1.384587339,2.22317451
-124.01,43.582,1.13E-02,1.03E-02,11.7882523,6.166409932
-123.973,43.582,1.15E-02,1.08E-02,10.16050104,5.668964771
-123.936,43.582,1.18E-02,9.24E-03,8.952494097,5.275966491
-123.899,43.583,1.01E-02,9.69E-03,7.784428362,4.880952439
-123.862,43.583,1.05E-02,8.15E-03,6.765539522,4.522254153
-123.824,43.583,1.08E-02,8.57E-03,5.900876022,4.212780991
-123.787,43.584,9.16E-03,7.09E-03,4.959446555,3.857922108
-123.75,43.584,9.53E-03,7.57E-03,4.169552899,3.538794603
-123.713,43.584,9.89E-03,6.03E-03,3.500448689,3.264312131
-123.676,43.584,8.24E-03,6.48E-03,2.940573359,3.008551543
-123.639,43.584,8.60E-03,6.94E-03,2.456300004,2.789224371
-123.602,43.585,8.95E-03,5.38E-03,2.041475264,2.580479344
-123.564,43.585,7.31E-03,5.83E-03,1.689664255,2.393879415
-123.527,43.585,7.66E-03,4.27E-03,1.398398381,2.234394118
-124.011,43.609,0.01128014,1.04E-02,11.64240595,6.117460046
-123.974,43.609,1.16E-02,1.08E-02,10.1616708,5.664119983
-123.936,43.609,1.19E-02,9.28E-03,8.967191938,5.276604044
-123.899,43.61,0.010158438,9.71E-03,7.81771759,4.888704757
-123.862,43.61,1.05E-02,8.16E-03,6.77201882,4.523547812
-123.825,43.61,1.08E-02,8.58E-03,5.920984547,4.219448082
-123.788,43.611,9.14E-03,7.07E-03,4.981640145,3.865811839
-123.75,43.611,9.52E-03,7.56E-03,4.180587994,3.541966806
-123.713,43.611,9.87E-03,6.02E-03,3.522977227,3.271890553
-123.676,43.611,8.23E-03,6.47E-03,2.953329797,3.014900788
-123.639,43.611,8.58E-03,6.91E-03,2.471593068,2.796535779
-123.602,43.612,8.93E-03,5.36E-03,2.059085656,2.589930894
-123.565,43.612,7.28E-03,5.80E-03,1.711392171,2.405754617
-123.527,43.612,7.65E-03,4.26E-03,1.404723571,2.238000837
-124.011,43.636,1.13E-02,1.04E-02,11.79156416,6.152357203
-123.974,43.636,1.16E-02,1.08E-02,10.29039833,5.697153217
-123.937,43.636,0.011869347,9.29E-03,8.981684169,5.280751073
-123.9,43.637,1.02E-02,9.73E-03,7.80749912,4.884389342
-123.862,43.637,1.05E-02,8.18E-03,6.77050732,4.521298033
-123.825,43.637,1.08E-02,8.58E-03,5.923179513,4.220283163
-123.788,43.638,9.13E-03,7.05E-03,5.011131872,3.876996237
-123.751,43.638,9.50E-03,7.53E-03,4.210449846,3.556098998
-123.714,43.638,9.85E-03,7.99E-03,3.556075452,3.285259583
-123.676,43.638,8.22E-03,6.45E-03,2.964537877,3.020662016
-123.639,43.638,8.57E-03,6.90E-03,2.482978429,2.802742822
-123.602,43.639,8.93E-03,5.35E-03,2.068594108,2.595131931
-123.565,43.639,7.28E-03,5.80E-03,1.722056778,2.41055684
-123.528,43.639,7.63E-03,4.23E-03,1.420177162,2.248882634
-123.974,43.663,1.16E-02,1.09E-02,10.14393273,5.652551708
-123.937,43.663,1.19E-02,9.30E-03,8.972070761,5.276566493
-123.9,43.664,1.02E-02,9.73E-03,7.81897574,4.890325366
-123.863,43.664,1.05E-02,8.17E-03,6.807673159,4.537957553
-123.826,43.664,1.08E-02,8.55E-03,5.974428934,4.240220038
-123.788,43.665,9.11E-03,7.04E-03,5.040763846,3.886459495
-123.751,43.665,9.48E-03,7.51E-03,4.239315639,3.567236341
-123.714,43.665,9.83E-03,7.96E-03,3.575448376,3.294585496
-123.677,43.665,8.20E-03,6.42E-03,2.995856973,3.036884361
-123.64,43.665,8.55E-03,6.87E-03,2.516326119,2.818636788
-123.602,43.666,8.90E-03,5.31E-03,2.096387006,2.610004199
-123.565,43.666,7.25E-03,5.76E-03,1.736923288,2.418533208
-123.528,43.666,7.61E-03,4.21E-03,1.435032662,2.258387097
-123.975,43.69,1.16E-02,1.09E-02,10.25510927,5.687339093
-123.938,43.69,1.19E-02,9.29E-03,9.023578675,5.295764252
-123.9,43.691,1.02E-02,9.74E-03,7.826361115,4.894096729
-123.863,43.691,1.05E-02,8.18E-03,6.81253179,4.540697985
-123.826,43.691,1.07E-02,8.54E-03,5.999033535,4.250385631
-123.789,43.692,9.08E-03,9.00E-03,5.09111089,3.908175835
-123.752,43.692,9.45E-03,7.47E-03,4.268592831,3.580974048
-123.714,43.692,9.82E-03,7.94E-03,3.604243583,3.307110837
-123.677,43.692,8.17E-03,6.38E-03,3.039388736,3.05760467
-123.64,43.692,8.51E-03,6.83E-03,2.543883151,2.833861241
-123.603,43.693,8.86E-03,5.27E-03,2.134124408,2.629994283
-123.565,43.693,7.23E-03,5.73E-03,1.773270121,2.440137505
-123.528,43.693,7.57E-03,4.17E-03,1.459799085,2.274876635
-123.975,43.717,1.16E-02,1.09E-02,10.32546139,5.709273423
-123.938,43.717,1.19E-02,9.29E-03,9.006490936,5.294741537
-123.901,43.718,1.02E-02,9.72E-03,7.889269641,4.916190863
-123.864,43.718,1.05E-02,8.15E-03,6.859002196,4.561072884
-123.826,43.718,1.07E-02,0.008500154,6.051011392,4.271103384
-123.789,43.719,9.05E-03,8.95E-03,5.150178705,3.930562199
-123.752,43.719,9.42E-03,7.43E-03,4.338593196,3.612251373
-123.715,43.719,9.77E-03,7.88E-03,3.676033221,3.337779637
-123.677,43.719,8.13E-03,6.34E-03,3.082472836,3.079242068
-123.64,43.719,8.48E-03,6.79E-03,2.591775886,2.855719431
-123.603,43.72,8.83E-03,5.24E-03,2.167430276,2.647552096
-123.566,43.72,7.18E-03,5.67E-03,1.810273941,2.457891798
-123.528,43.72,7.54E-03,4.12E-03,1.488620854,2.29373528
-123.976,43.744,1.16E-02,1.08E-02,10.41568392,5.741458297
-123.938,43.744,1.19E-02,9.27E-03,9.089968841,5.328084537
-123.901,43.745,1.01E-02,9.70E-03,7.919090672,4.929895549
-123.864,43.745,1.04E-02,8.11E-03,6.926445585,4.588197294
-123.827,43.745,1.07E-02,8.47E-03,6.090661117,4.289932014
-123.789,43.746,9.02E-03,8.92E-03,5.189633114,3.948165261
-123.752,43.746,9.39E-03,7.39E-03,4.386412656,3.634226772
-123.715,43.746,9.75E-03,7.86E-03,3.688370169,3.345654963
-123.678,43.746,8.10E-03,6.30E-03,3.128718823,3.101011123
-123.64,43.747,8.45E-03,6.76E-03,2.623514985,2.871804306
-123.603,43.747,8.79E-03,5.19E-03,2.209054332,2.670064494
-123.566,43.747,7.14E-03,5.63E-03,1.841729321,2.475974826
-123.529,43.747,7.50E-03,4.08E-03,1.514921937,2.310507745
-123.976,43.771,1.16E-02,0.010812184,10.45345974,5.76154497
-123.939,43.771,0.011834915,9.24E-03,9.134665554,5.343210418
-123.902,43.772,1.01E-02,9.66E-03,7.983799851,4.955316958
-123.864,43.772,1.04E-02,8.10E-03,6.946440343,4.60317996
-123.827,43.772,1.07E-02,8.44E-03,6.153843192,4.316199134
-123.79,43.773,1.10E-02,0.00886817,5.277683219,3.984192522
-123.753,43.773,9.34E-03,7.33E-03,4.458519696,3.667991529
-123.715,43.773,9.71E-03,7.81E-03,3.765927314,3.381163486
-123.678,43.773,8.06E-03,6.26E-03,3.183449253,3.127654711
-123.641,43.774,8.40E-03,6.69E-03,2.686245708,2.902338057
-123.603,43.774,8.76E-03,5.15E-03,2.24393654,2.688532237
-123.566,43.774,7.10E-03,5.58E-03,1.884362657,2.500697994
-123.529,43.774,7.45E-03,0.004028315,1.5550735,2.331530367
-123.492,43.774,7.80E-03,4.46E-03,1.295774433,2.173697569
-123.977,43.798,0.011531487,0.010776991,10.51055941,5.785209652
-123.939,43.798,1.18E-02,9.20E-03,9.191877131,5.369753546
-123.902,43.799,1.01E-02,9.61E-03,8.031044129,4.981872249
-123.865,43.799,1.04E-02,8.04E-03,7.024309659,4.638719368
-123.827,43.799,0.010650839,8.42E-03,6.166923826,4.329277999
-123.79,43.8,1.10E-02,8.83E-03,5.324356428,4.00713926
-123.753,43.8,9.31E-03,7.30E-03,4.495985614,3.689300861
-123.716,43.8,9.67E-03,7.76E-03,3.821392884,3.407376544
-123.678,43.8,8.01E-03,6.20E-03,3.226972076,3.153931186
-123.641,43.801,8.36E-03,6.65E-03,2.73093051,2.925265018
-123.604,43.801,8.69E-03,5.08E-03,2.305632772,2.724666102
-123.566,43.801,7.06E-03,5.54E-03,1.914103676,2.520906511
-123.529,43.801,7.41E-03,5.99E-03,1.586103635,2.349756027
-123.492,43.801,7.76E-03,4.41E-03,1.328019053,2.193998177
-123.977,43.825,0.011499868,1.07E-02,10.50086319,5.794548144
-123.94,43.825,1.18E-02,9.16E-03,9.242153603,5.38970624
-123.902,43.826,1.01E-02,9.58E-03,8.063931745,4.998966402
-123.865,43.826,1.03E-02,1.00E-02,7.065077953,4.659193845
-123.828,43.826,1.06E-02,8.39E-03,6.209866122,4.349316656
-123.791,43.827,1.09E-02,8.78E-03,5.390874572,4.039040153
-123.753,43.827,9.27E-03,7.25E-03,4.564787004,3.719793849
-123.716,43.827,9.63E-03,7.72E-03,3.866455268,3.429257995
-123.679,43.827,0.009973938,6.16E-03,3.286166323,3.181717006
-123.641,43.828,8.32E-03,6.60E-03,2.771405436,2.946648826
-123.604,43.828,8.66E-03,5.05E-03,2.343813385,2.746614927
-123.567,43.828,7.02E-03,5.49E-03,1.956948929,2.548576322
-123.529,43.828,7.36E-03,5.92E-03,1.635502938,2.376089745
-123.492,43.828,7.70E-03,4.35E-03,1.364133268,2.217790973
-123.977,43.852,0.011483571,1.07E-02,10.60547736,5.829598014
-123.94,43.852,1.17E-02,9.12E-03,9.242735266,5.401240404
-123.903,43.853,1.00E-02,9.52E-03,8.148080246,5.036661509
-123.866,43.853,1.03E-02,9.93E-03,7.115278,4.684734069
-123.828,43.853,1.06E-02,8.33E-03,6.28003673,4.382319264
-123.791,43.854,1.09E-02,8.74E-03,5.455978523,4.071179625
-123.754,43.854,9.22E-03,7.20E-03,4.616852513,3.746655175
-123.716,43.854,9.58E-03,7.66E-03,3.907218561,3.452712458
-123.679,43.854,9.93E-03,6.11E-03,3.341863865,3.213112093
-123.642,43.855,8.27E-03,6.54E-03,2.836781378,2.979874707
-123.604,43.855,8.62E-03,7.00E-03,2.375718698,2.765282447
-123.567,43.855,8.96E-03,5.42E-03,2.002021327,2.576633787
-123.53,43.855,7.30E-03,5.86E-03,1.681672982,2.400709036
-123.492,43.855,7.66E-03,4.30E-03,1.396927032,2.239881548
-123.978,43.879,1.14E-02,1.06E-02,10.63618535,5.854838856
-123.941,43.879,1.17E-02,9.05E-03,9.366897145,5.452265355
-123.903,43.88,0.011984052,9.47E-03,8.162297878,5.055220778
-123.866,43.88,1.03E-02,9.87E-03,7.174511727,4.715602214
-123.829,43.88,1.05E-02,8.27E-03,6.300317782,4.396115587
-123.791,43.881,1.08E-02,8.68E-03,5.550210314,4.11610979
-123.754,43.881,9.17E-03,7.14E-03,4.73121471,3.798432978
-123.717,43.881,9.52E-03,7.58E-03,4.023518738,3.506068942
-123.679,43.881,9.88E-03,6.04E-03,3.417798398,3.251570034
-123.642,43.882,8.21E-03,6.47E-03,2.904571689,3.015701139
-123.605,43.882,8.56E-03,6.92E-03,2.456224026,2.810192152
-123.567,43.882,8.89E-03,5.35E-03,2.067746845,2.613222886
-123.53,43.882,7.23E-03,5.78E-03,1.744299452,2.435588174
-123.492,43.882,7.60E-03,4.23E-03,1.43678204,2.266809723
-123.978,43.906,1.14E-02,1.06E-02,10.79385269,5.91570135
-123.941,43.906,1.17E-02,1.10E-02,9.500817518,5.509177939
-123.904,43.907,1.19E-02,9.38E-03,8.352111283,5.131863717
-123.866,43.907,1.02E-02,9.80E-03,7.312963395,4.770841465
-123.829,43.907,1.05E-02,8.20E-03,6.416864384,4.447509073
-123.792,43.908,1.08E-02,8.58E-03,5.673416165,4.169631796
-123.754,43.908,9.13E-03,7.08E-03,4.80854041,3.836327385
-123.717,43.908,9.47E-03,7.52E-03,4.099653598,3.545540373
-123.68,43.908,9.81E-03,7.97E-03,3.490922501,3.29084267
-123.642,43.909,8.16E-03,6.41E-03,2.968512714,3.054691201
-123.605,43.909,8.50E-03,6.85E-03,2.50636977,2.838937712
-123.567,43.909,8.84E-03,5.29E-03,2.121696244,2.642895556
-123.53,43.909,7.19E-03,5.72E-03,1.783662955,2.457544688
-123.493,43.909,7.52E-03,4.15E-03,1.481213862,2.297591647
-123.941,43.933,0.011613546,1.09E-02,9.5808129,5.547218629
-123.904,43.934,1.19E-02,9.33E-03,8.426337892,5.164236926
-123.867,43.934,0.010154959,9.73E-03,7.391238817,4.807164558
-123.829,43.934,1.04E-02,8.13E-03,6.507907858,4.486940581
-123.792,43.935,1.07E-02,8.51E-03,5.741462454,4.201458769
-123.755,43.935,9.05E-03,8.99E-03,4.915705927,3.882327976
-123.717,43.935,9.42E-03,7.46E-03,4.181981358,3.586943103
-123.68,43.935,9.76E-03,7.91E-03,3.577142489,3.332476128
-123.642,43.936,8.11E-03,6.35E-03,3.030453044,3.087871551
-123.605,43.936,8.44E-03,6.78E-03,2.575765093,2.873376136
-123.568,43.936,8.78E-03,5.21E-03,2.185540056,2.678447802
-123.53,43.936,7.13E-03,5.66E-03,1.827741579,2.483111737
-123.493,43.936,7.48E-03,4.10E-03,1.514487894,2.319294282
-123.942,43.961,1.16E-02,1.09E-02,9.690837112,5.595666685
